RG1000 GB6*** BR0000   h0000  R1023 G0000 B0000
RG0888 GB1000 BR0000   h0128  R1023 G0128 B0000
RG0888 GB1000 BR0000   h0129  R1023 G0129 B0000
RG0887 GB1000 BR0000   h0130  R1023 G0130 B0000
RG0886 GB1000 BR0000   h0131  R1023 G0131 B0000
RG0885 GB1000 BR0000   h0132  R1023 G0132 B0000
RG0884 GB1000 BR0000   h0133  R1023 G0133 B0000
RG0884 GB1000 BR0000   h0134  R1023 G0134 B0000
RG0883 GB1000 BR0000   h0135  R1023 G0135 B0000
RG0882 GB1000 BR0000   h0136  R1023 G0136 B0000
RG0881 GB1000 BR0000   h0137  R1023 G0137 B0000
RG0881 GB1000 BR0000   h0138  R1023 G0138 B0000
RG0880 GB1000 BR0000   h0139  R1023 G0139 B0000
RG0879 GB1000 BR0000   h0140  R1023 G0140 B0000
RG0878 GB1000 BR0000   h0141  R1023 G0141 B0000
RG0878 GB1000 BR0000   h0142  R1023 G0142 B0000
RG0877 GB1000 BR0000   h0143  R1023 G0143 B0000
RG0876 GB1000 BR0000   h0144  R1023 G0144 B0000
RG0875 GB1000 BR0000   h0145  R1023 G0145 B0000
RG0875 GB1000 BR0000   h0146  R1023 G0146 B0000
RG0874 GB1000 BR0000   h0147  R1023 G0147 B0000
RG0873 GB1000 BR0000   h0148  R1023 G0148 B0000
RG0872 GB1000 BR0000   h0149  R1023 G0149 B0000
RG0872 GB1000 BR0000   h0150  R1023 G0150 B0000
RG0871 GB1000 BR0000   h0151  R1023 G0151 B0000
RG0870 GB1000 BR0000   h0152  R1023 G0152 B0000
RG0869 GB1000 BR0000   h0153  R1023 G0153 B0000
RG0869 GB1000 BR0000   h0154  R1023 G0154 B0000
RG0868 GB1000 BR0000   h0155  R1023 G0155 B0000
RG0867 GB1000 BR0000   h0156  R1023 G0156 B0000
RG0866 GB1000 BR0000   h0157  R1023 G0157 B0000
RG0866 GB1000 BR0000   h0158  R1023 G0158 B0000
RG0865 GB1000 BR0000   h0159  R1023 G0159 B0000
RG0864 GB1000 BR0000   h0160  R1023 G0160 B0000
RG0864 GB1000 BR0000   h0161  R1023 G0161 B0000
RG0863 GB1000 BR0000   h0162  R1023 G0162 B0000
RG0862 GB1000 BR0000   h0163  R1023 G0163 B0000
RG0861 GB1000 BR0000   h0164  R1023 G0164 B0000
RG0861 GB1000 BR0000   h0165  R1023 G0165 B0000
RG0860 GB1000 BR0000   h0166  R1023 G0166 B0000
RG0859 GB1000 BR0000   h0167  R1023 G0167 B0000
RG0858 GB1000 BR0000   h0168  R1023 G0168 B0000
RG0858 GB1000 BR0000   h0169  R1023 G0169 B0000
RG0857 GB1000 BR0000   h0170  R1023 G0170 B0000
RG0856 GB1000 BR0000   h0171  R1023 G0171 B0000
RG0856 GB1000 BR0000   h0172  R1023 G0172 B0000
RG0855 GB1000 BR0000   h0173  R1023 G0173 B0000
RG0854 GB1000 BR0000   h0174  R1023 G0174 B0000
RG0853 GB1000 BR0000   h0175  R1023 G0175 B0000
RG0853 GB1000 BR0000   h0176  R1023 G0176 B0000
RG0852 GB1000 BR0000   h0177  R1023 G0177 B0000
RG0851 GB1000 BR0000   h0178  R1023 G0178 B0000
RG0851 GB1000 BR0000   h0179  R1023 G0179 B0000
RG0850 GB1000 BR0000   h0180  R1023 G0180 B0000
RG0849 GB1000 BR0000   h0181  R1023 G0181 B0000
RG0848 GB1000 BR0000   h0182  R1023 G0182 B0000
RG0848 GB1000 BR0000   h0183  R1023 G0183 B0000
RG0847 GB1000 BR0000   h0184  R1023 G0184 B0000
RG0846 GB1000 BR0000   h0185  R1023 G0185 B0000
RG0846 GB1000 BR0000   h0186  R1023 G0186 B0000
RG0845 GB1000 BR0000   h0187  R1023 G0187 B0000
RG0844 GB1000 BR0000   h0188  R1023 G0188 B0000
RG0844 GB1000 BR0000   h0189  R1023 G0189 B0000
RG0843 GB1000 BR0000   h0190  R1023 G0190 B0000
RG0842 GB1000 BR0000   h0191  R1023 G0191 B0000
RG0841 GB1000 BR0000   h0192  R1023 G0192 B0000
RG0841 GB1000 BR0000   h0193  R1023 G0193 B0000
RG0840 GB1000 BR0000   h0194  R1023 G0194 B0000
RG0839 GB1000 BR0000   h0195  R1023 G0195 B0000
RG0839 GB1000 BR0000   h0196  R1023 G0196 B0000
RG0838 GB1000 BR0000   h0197  R1023 G0197 B0000
RG0837 GB1000 BR0000   h0198  R1023 G0198 B0000
RG0837 GB1000 BR0000   h0199  R1023 G0199 B0000
RG0836 GB1000 BR0000   h0200  R1023 G0200 B0000
RG0835 GB1000 BR0000   h0201  R1023 G0201 B0000
RG0835 GB1000 BR0000   h0202  R1023 G0202 B0000
RG0834 GB1000 BR0000   h0203  R1023 G0203 B0000
RG0833 GB1000 BR0000   h0204  R1023 G0204 B0000
RG0833 GB1000 BR0000   h0205  R1023 G0205 B0000
RG0832 GB1000 BR0000   h0206  R1023 G0206 B0000
RG0831 GB1000 BR0000   h0207  R1023 G0207 B0000
RG0831 GB1000 BR0000   h0208  R1023 G0208 B0000
RG0830 GB1000 BR0000   h0209  R1023 G0209 B0000
RG0829 GB1000 BR0000   h0210  R1023 G0210 B0000
RG0829 GB1000 BR0000   h0211  R1023 G0211 B0000
RG0828 GB1000 BR0000   h0212  R1023 G0212 B0000
RG0827 GB1000 BR0000   h0213  R1023 G0213 B0000
RG0827 GB1000 BR0000   h0214  R1023 G0214 B0000
RG0826 GB1000 BR0000   h0215  R1023 G0215 B0000
RG0825 GB1000 BR0000   h0216  R1023 G0216 B0000
RG0825 GB1000 BR0000   h0217  R1023 G0217 B0000
RG0824 GB1000 BR0000   h0218  R1023 G0218 B0000
RG0823 GB1000 BR0000   h0219  R1023 G0219 B0000
RG0823 GB1000 BR0000   h0220  R1023 G0220 B0000
RG0822 GB1000 BR0000   h0221  R1023 G0221 B0000
RG0821 GB1000 BR0000   h0222  R1023 G0222 B0000
RG0821 GB1000 BR0000   h0223  R1023 G0223 B0000
RG0820 GB1000 BR0000   h0224  R1023 G0224 B0000
RG0819 GB1000 BR0000   h0225  R1023 G0225 B0000
RG0819 GB1000 BR0000   h0226  R1023 G0226 B0000
RG0818 GB1000 BR0000   h0227  R1023 G0227 B0000
RG0817 GB1000 BR0000   h0228  R1023 G0228 B0000
RG0817 GB1000 BR0000   h0229  R1023 G0229 B0000
RG0816 GB1000 BR0000   h0230  R1023 G0230 B0000
RG0815 GB1000 BR0000   h0231  R1023 G0231 B0000
RG0815 GB1000 BR0000   h0232  R1023 G0232 B0000
RG0814 GB1000 BR0000   h0233  R1023 G0233 B0000
RG0813 GB1000 BR0000   h0234  R1023 G0234 B0000
RG0813 GB1000 BR0000   h0235  R1023 G0235 B0000
RG0812 GB1000 BR0000   h0236  R1023 G0236 B0000
RG0811 GB1000 BR0000   h0237  R1023 G0237 B0000
RG0811 GB1000 BR0000   h0238  R1023 G0238 B0000
RG0810 GB1000 BR0000   h0239  R1023 G0239 B0000
RG0809 GB1000 BR0000   h0240  R1023 G0240 B0000
RG0809 GB1000 BR0000   h0241  R1023 G0241 B0000
RG0808 GB1000 BR0000   h0242  R1023 G0242 B0000
RG0808 GB1000 BR0000   h0243  R1023 G0243 B0000
RG0807 GB1000 BR0000   h0244  R1023 G0244 B0000
RG0806 GB1000 BR0000   h0245  R1023 G0245 B0000
RG0806 GB1000 BR0000   h0246  R1023 G0246 B0000
RG0805 GB1000 BR0000   h0247  R1023 G0247 B0000
RG0804 GB1000 BR0000   h0248  R1023 G0248 B0000
RG0804 GB1000 BR0000   h0249  R1023 G0249 B0000
RG0803 GB1000 BR0000   h0250  R1023 G0250 B0000
RG0802 GB1000 BR0000   h0251  R1023 G0251 B0000
RG0802 GB1000 BR0000   h0252  R1023 G0252 B0000
RG0801 GB1000 BR0000   h0253  R1023 G0253 B0000
RG0801 GB1000 BR0000   h0254  R1023 G0254 B0000
RG0800 GB1000 BR0000   h0255  R1023 G0255 B0000
RG0799 GB1000 BR0000   h0256  R1023 G0256 B0000
RG0799 GB1000 BR0000   h0257  R1023 G0257 B0000
RG0798 GB1000 BR0000   h0258  R1023 G0258 B0000
RG0797 GB1000 BR0000   h0259  R1023 G0259 B0000
RG0797 GB1000 BR0000   h0260  R1023 G0260 B0000
RG0796 GB1000 BR0000   h0261  R1023 G0261 B0000
RG0796 GB1000 BR0000   h0262  R1023 G0262 B0000
RG0795 GB1000 BR0000   h0263  R1023 G0263 B0000
RG0794 GB1000 BR0000   h0264  R1023 G0264 B0000
RG0794 GB1000 BR0000   h0265  R1023 G0265 B0000
RG0793 GB1000 BR0000   h0266  R1023 G0266 B0000
RG0793 GB1000 BR0000   h0267  R1023 G0267 B0000
RG0792 GB1000 BR0000   h0268  R1023 G0268 B0000
RG0791 GB1000 BR0000   h0269  R1023 G0269 B0000
RG0791 GB1000 BR0000   h0270  R1023 G0270 B0000
RG0790 GB1000 BR0000   h0271  R1023 G0271 B0000
RG0789 GB1000 BR0000   h0272  R1023 G0272 B0000
RG0789 GB1000 BR0000   h0273  R1023 G0273 B0000
RG0788 GB1000 BR0000   h0274  R1023 G0274 B0000
RG0788 GB1000 BR0000   h0275  R1023 G0275 B0000
RG0787 GB1000 BR0000   h0276  R1023 G0276 B0000
RG0786 GB1000 BR0000   h0277  R1023 G0277 B0000
RG0786 GB1000 BR0000   h0278  R1023 G0278 B0000
RG0785 GB1000 BR0000   h0279  R1023 G0279 B0000
RG0785 GB1000 BR0000   h0280  R1023 G0280 B0000
RG0784 GB1000 BR0000   h0281  R1023 G0281 B0000
RG0783 GB1000 BR0000   h0282  R1023 G0282 B0000
RG0783 GB1000 BR0000   h0283  R1023 G0283 B0000
RG0782 GB1000 BR0000   h0284  R1023 G0284 B0000
RG0782 GB1000 BR0000   h0285  R1023 G0285 B0000
RG0781 GB1000 BR0000   h0286  R1023 G0286 B0000
RG0780 GB1000 BR0000   h0287  R1023 G0287 B0000
RG0780 GB1000 BR0000   h0288  R1023 G0288 B0000
RG0779 GB1000 BR0000   h0289  R1023 G0289 B0000
RG0779 GB1000 BR0000   h0290  R1023 G0290 B0000
RG0778 GB1000 BR0000   h0291  R1023 G0291 B0000
RG0777 GB1000 BR0000   h0292  R1023 G0292 B0000
RG0777 GB1000 BR0000   h0293  R1023 G0293 B0000
RG0776 GB1000 BR0000   h0294  R1023 G0294 B0000
RG0776 GB1000 BR0000   h0295  R1023 G0295 B0000
RG0775 GB1000 BR0000   h0296  R1023 G0296 B0000
RG0775 GB1000 BR0000   h0297  R1023 G0297 B0000
RG0774 GB1000 BR0000   h0298  R1023 G0298 B0000
RG0773 GB1000 BR0000   h0299  R1023 G0299 B0000
RG0773 GB1000 BR0000   h0300  R1023 G0300 B0000
RG0772 GB1000 BR0000   h0301  R1023 G0301 B0000
RG0772 GB1000 BR0000   h0302  R1023 G0302 B0000
RG0771 GB1000 BR0000   h0303  R1023 G0303 B0000
RG0770 GB1000 BR0000   h0304  R1023 G0304 B0000
RG0770 GB1000 BR0000   h0305  R1023 G0305 B0000
RG0769 GB1000 BR0000   h0306  R1023 G0306 B0000
RG0769 GB1000 BR0000   h0307  R1023 G0307 B0000
RG0768 GB1000 BR0000   h0308  R1023 G0308 B0000
RG0768 GB1000 BR0000   h0309  R1023 G0309 B0000
RG0767 GB1000 BR0000   h0310  R1023 G0310 B0000
RG0766 GB1000 BR0000   h0311  R1023 G0311 B0000
RG0766 GB1000 BR0000   h0312  R1023 G0312 B0000
RG0765 GB1000 BR0000   h0313  R1023 G0313 B0000
RG0765 GB1000 BR0000   h0314  R1023 G0314 B0000
RG0764 GB1000 BR0000   h0315  R1023 G0315 B0000
RG0764 GB1000 BR0000   h0316  R1023 G0316 B0000
RG0763 GB1000 BR0000   h0317  R1023 G0317 B0000
RG0762 GB1000 BR0000   h0318  R1023 G0318 B0000
RG0762 GB1000 BR0000   h0319  R1023 G0319 B0000
RG0761 GB1000 BR0000   h0320  R1023 G0320 B0000
RG0761 GB1000 BR0000   h0321  R1023 G0321 B0000
RG0760 GB1000 BR0000   h0322  R1023 G0322 B0000
RG0760 GB1000 BR0000   h0323  R1023 G0323 B0000
RG0759 GB1000 BR0000   h0324  R1023 G0324 B0000
RG0758 GB1000 BR0000   h0325  R1023 G0325 B0000
RG0758 GB1000 BR0000   h0326  R1023 G0326 B0000
RG0757 GB1000 BR0000   h0327  R1023 G0327 B0000
RG0757 GB1000 BR0000   h0328  R1023 G0328 B0000
RG0756 GB1000 BR0000   h0329  R1023 G0329 B0000
RG0756 GB1000 BR0000   h0330  R1023 G0330 B0000
RG0755 GB1000 BR0000   h0331  R1023 G0331 B0000
RG0754 GB1000 BR0000   h0332  R1023 G0332 B0000
RG0754 GB1000 BR0000   h0333  R1023 G0333 B0000
RG0753 GB1000 BR0000   h0334  R1023 G0334 B0000
RG0753 GB1000 BR0000   h0335  R1023 G0335 B0000
RG0752 GB1000 BR0000   h0336  R1023 G0336 B0000
RG0752 GB1000 BR0000   h0337  R1023 G0337 B0000
RG0751 GB1000 BR0000   h0338  R1023 G0338 B0000
RG0751 GB1000 BR0000   h0339  R1023 G0339 B0000
RG0750 GB1000 BR0000   h0340  R1023 G0340 B0000
RG0750 GB1000 BR0000   h0341  R1023 G0341 B0000
RG0749 GB1000 BR0000   h0342  R1023 G0342 B0000
RG0748 GB1000 BR0000   h0343  R1023 G0343 B0000
RG0748 GB1000 BR0000   h0344  R1023 G0344 B0000
RG0747 GB1000 BR0000   h0345  R1023 G0345 B0000
RG0747 GB1000 BR0000   h0346  R1023 G0346 B0000
RG0746 GB1000 BR0000   h0347  R1023 G0347 B0000
RG0746 GB1000 BR0000   h0348  R1023 G0348 B0000
RG0745 GB1000 BR0000   h0349  R1023 G0349 B0000
RG0745 GB1000 BR0000   h0350  R1023 G0350 B0000
RG0744 GB1000 BR0000   h0351  R1023 G0351 B0000
RG0744 GB1000 BR0000   h0352  R1023 G0352 B0000
RG0743 GB1000 BR0000   h0353  R1023 G0353 B0000
RG0742 GB1000 BR0000   h0354  R1023 G0354 B0000
RG0742 GB1000 BR0000   h0355  R1023 G0355 B0000
RG0741 GB1000 BR0000   h0356  R1023 G0356 B0000
RG0741 GB1000 BR0000   h0357  R1023 G0357 B0000
RG0740 GB1000 BR0000   h0358  R1023 G0358 B0000
RG0740 GB1000 BR0000   h0359  R1023 G0359 B0000
RG0739 GB1000 BR0000   h0360  R1023 G0360 B0000
RG0739 GB1000 BR0000   h0361  R1023 G0361 B0000
RG0738 GB1000 BR0000   h0362  R1023 G0362 B0000
RG0738 GB1000 BR0000   h0363  R1023 G0363 B0000
RG0737 GB1000 BR0000   h0364  R1023 G0364 B0000
RG0737 GB1000 BR0000   h0365  R1023 G0365 B0000
RG0736 GB1000 BR0000   h0366  R1023 G0366 B0000
RG0735 GB1000 BR0000   h0367  R1023 G0367 B0000
RG0735 GB1000 BR0000   h0368  R1023 G0368 B0000
RG0734 GB1000 BR0000   h0369  R1023 G0369 B0000
RG0734 GB1000 BR0000   h0370  R1023 G0370 B0000
RG0733 GB1000 BR0000   h0371  R1023 G0371 B0000
RG0733 GB1000 BR0000   h0372  R1023 G0372 B0000
RG0732 GB1000 BR0000   h0373  R1023 G0373 B0000
RG0732 GB1000 BR0000   h0374  R1023 G0374 B0000
RG0731 GB1000 BR0000   h0375  R1023 G0375 B0000
RG0731 GB1000 BR0000   h0376  R1023 G0376 B0000
RG0730 GB1000 BR0000   h0377  R1023 G0377 B0000
RG0730 GB1000 BR0000   h0378  R1023 G0378 B0000
RG0729 GB1000 BR0000   h0379  R1023 G0379 B0000
RG0729 GB1000 BR0000   h0380  R1023 G0380 B0000
RG0728 GB1000 BR0000   h0381  R1023 G0381 B0000
RG0728 GB1000 BR0000   h0382  R1023 G0382 B0000
RG0727 GB1000 BR0000   h0383  R1023 G0383 B0000
RG0727 GB1000 BR0000   h0384  R1023 G0384 B0000
RG0726 GB1000 BR0000   h0385  R1023 G0385 B0000
RG0726 GB1000 BR0000   h0386  R1023 G0386 B0000
RG0725 GB1000 BR0000   h0387  R1023 G0387 B0000
RG0725 GB1000 BR0000   h0388  R1023 G0388 B0000
RG0724 GB1000 BR0000   h0389  R1023 G0389 B0000
RG0723 GB1000 BR0000   h0390  R1023 G0390 B0000
RG0723 GB1000 BR0000   h0391  R1023 G0391 B0000
RG0722 GB1000 BR0000   h0392  R1023 G0392 B0000
RG0722 GB1000 BR0000   h0393  R1023 G0393 B0000
RG0721 GB1000 BR0000   h0394  R1023 G0394 B0000
RG0721 GB1000 BR0000   h0395  R1023 G0395 B0000
RG0720 GB1000 BR0000   h0396  R1023 G0396 B0000
RG0720 GB1000 BR0000   h0397  R1023 G0397 B0000
RG0719 GB1000 BR0000   h0398  R1023 G0398 B0000
RG0719 GB1000 BR0000   h0399  R1023 G0399 B0000
RG0718 GB1000 BR0000   h0400  R1023 G0400 B0000
RG0718 GB1000 BR0000   h0401  R1023 G0401 B0000
RG0717 GB1000 BR0000   h0402  R1023 G0402 B0000
RG0717 GB1000 BR0000   h0403  R1023 G0403 B0000
RG0716 GB1000 BR0000   h0404  R1023 G0404 B0000
RG0716 GB1000 BR0000   h0405  R1023 G0405 B0000
RG0715 GB1000 BR0000   h0406  R1023 G0406 B0000
RG0715 GB1000 BR0000   h0407  R1023 G0407 B0000
RG0714 GB1000 BR0000   h0408  R1023 G0408 B0000
RG0714 GB1000 BR0000   h0409  R1023 G0409 B0000
RG0713 GB1000 BR0000   h0410  R1023 G0410 B0000
RG0713 GB1000 BR0000   h0411  R1023 G0411 B0000
RG0712 GB1000 BR0000   h0412  R1023 G0412 B0000
RG0712 GB1000 BR0000   h0413  R1023 G0413 B0000
RG0711 GB1000 BR0000   h0414  R1023 G0414 B0000
RG0711 GB1000 BR0000   h0415  R1023 G0415 B0000
RG0710 GB1000 BR0000   h0416  R1023 G0416 B0000
RG0710 GB1000 BR0000   h0417  R1023 G0417 B0000
RG0709 GB1000 BR0000   h0418  R1023 G0418 B0000
RG0709 GB1000 BR0000   h0419  R1023 G0419 B0000
RG0708 GB1000 BR0000   h0420  R1023 G0420 B0000
RG0708 GB1000 BR0000   h0421  R1023 G0421 B0000
RG0707 GB1000 BR0000   h0422  R1023 G0422 B0000
RG0707 GB1000 BR0000   h0423  R1023 G0423 B0000
RG0706 GB1000 BR0000   h0424  R1023 G0424 B0000
RG0706 GB1000 BR0000   h0425  R1023 G0425 B0000
RG0706 GB1000 BR0000   h0426  R1023 G0426 B0000
RG0705 GB1000 BR0000   h0427  R1023 G0427 B0000
RG0705 GB1000 BR0000   h0428  R1023 G0428 B0000
RG0704 GB1000 BR0000   h0429  R1023 G0429 B0000
RG0704 GB1000 BR0000   h0430  R1023 G0430 B0000
RG0703 GB1000 BR0000   h0431  R1023 G0431 B0000
RG0703 GB1000 BR0000   h0432  R1023 G0432 B0000
RG0702 GB1000 BR0000   h0433  R1023 G0433 B0000
RG0702 GB1000 BR0000   h0434  R1023 G0434 B0000
RG0701 GB1000 BR0000   h0435  R1023 G0435 B0000
RG0701 GB1000 BR0000   h0436  R1023 G0436 B0000
RG0700 GB1000 BR0000   h0437  R1023 G0437 B0000
RG0700 GB1000 BR0000   h0438  R1023 G0438 B0000
RG0699 GB1000 BR0000   h0439  R1023 G0439 B0000
RG0699 GB1000 BR0000   h0440  R1023 G0440 B0000
RG0698 GB1000 BR0000   h0441  R1023 G0441 B0000
RG0698 GB1000 BR0000   h0442  R1023 G0442 B0000
RG0697 GB1000 BR0000   h0443  R1023 G0443 B0000
RG0697 GB1000 BR0000   h0444  R1023 G0444 B0000
RG0696 GB1000 BR0000   h0445  R1023 G0445 B0000
RG0696 GB1000 BR0000   h0446  R1023 G0446 B0000
RG0695 GB1000 BR0000   h0447  R1023 G0447 B0000
RG0695 GB1000 BR0000   h0448  R1023 G0448 B0000
RG0694 GB1000 BR0000   h0449  R1023 G0449 B0000
